booking_id,rating_text,country,rating_score,pickup_date,rating_date,number_of_passenger,vehicle,booking_departure,booking_destination
1209803,,es,5,2021-11-11 18:05:00,2021-11-14 10:37:00,3,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1208861,,es,5,2021-11-10 19:25:00,2021-11-11 02:52:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1211738,,es,5,2021-11-10 19:25:00,2021-11-18 16:02:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1211694,Excelente la puntualidad el traslado el nivel del automóvil y fundamentalmente la calidez humana del conductor!!!,es,5,2021-11-10 18:00:00,2021-11-15 16:19:00,1,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1209580,,es,5,2021-11-10 13:30:00,2021-11-11 09:10:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1212669,,es,5,2021-11-09 19:25:00,2021-11-10 06:03:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1210350,,es,1,2021-11-09 15:30:00,2021-11-17 00:15:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1208225,Hugo fue muy puntual nos esperaba a la hora acordada muy amable.,ar,5,2021-11-09 03:00:00,2021-11-09 10:33:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1209886,Excelente! El conductor Hugo fue puntual y muy atento. Encantados con su trato!,es,5,2021-11-08 14:25:00,2021-11-08 22:45:00,2,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1211802,Hubo una divergencia de información en relación al siguiente aspecto:En las instrucciones se decía que a partir del aterrizaje del vuelo el chófer entraría en el aeropuerto 45 minutos después y desde ese momento  esperaría una hora sin coste para dar tiempo a pasar el trámite de aduanas e inmigración. La sorpresa fue que el chófer entró en aeropuerto a los 20 minutos del aterrizaje y pasaron 15 minutos de la hora que tenía que esperar por lo que nos pidió un recargo de 40 $ por exceso.,es,2,2021-11-08 14:25:00,2021-11-11 03:41:00,4,Vehículo SUV de 6 plazas,Aeropuerto Newark,Manhattan
1204697,Muy amable y cordial se comunico mucho con  nosotros antes durante y después del viaje par saber si estábamos en la terminal y si salió todo OK,es,5,2021-11-05 12:00:00,2021-11-05 17:51:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1198609,,es,5,2021-11-05 09:30:00,2021-11-05 12:09:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1208224,,ar,4,2021-11-05 08:45:00,2021-11-06 00:31:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1210038,,es,5,2021-11-04 08:00:00,2021-11-06 03:27:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1209785,Diana ha sido Yam excelente conductora. Muy puntual y servicial.,es,5,2021-11-03 20:00:00,2021-11-04 03:05:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1209850,muy acogedor  la persona fue muy amable y nos hizo un viaje pleno hacia el aeropuerto .atte. jeannette,es,5,2021-11-03 18:00:00,2021-11-08 01:33:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1209739,,es,5,2021-11-03 11:30:00,2021-11-04 14:16:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1200246,Excelente el servicio Manuel el chofer muy amable,ar,5,2021-11-03 07:30:00,2021-11-16 14:00:00,7,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1208607,,es,4,2021-11-01 14:00:00,2021-11-01 21:03:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1200232,Manuel y Joshua unos genios en atencion y disponibilidad,ar,5,2021-10-31 16:00:00,2021-11-02 12:23:00,7,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1201446,,es,4,2021-10-30 08:30:00,2021-11-01 04:34:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1206949,Todo muy bien excelente comunicación y en tiempo. Perfecto,mx,5,2021-10-29 17:30:00,2021-11-05 13:29:00,2,Turismo de 3 plazas,Aeropuerto LaGuardia,Manhattan
1198608,Excelente comunicación y puntualidad. Muy caballero el chofer PatricioMuy buen vehículo para 6 personas. Gracias ️,es,5,2021-10-29 08:30:00,2021-10-30 00:21:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1175638,,es,5,2021-10-29 08:00:00,2021-10-29 21:24:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1200245,Puntual y chófer Manuel muy atento y servicial,ar,5,2021-10-28 11:30:00,2021-10-31 00:05:00,7,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1203862,,en,5,2021-10-27 22:30:00,2021-10-28 04:52:00,6,Furgoneta de 10 plazas,Aeropuerto JFK,Brooklyn
1206409,Muy buena atención muy amable el conductor. Traslado sin problemas aún cuando llegamos antes de lo esperado al aeropuerto,es,5,2021-10-26 23:00:00,2021-10-27 05:06:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1182410,Puntual,es,5,2021-10-26 06:00:00,2021-10-26 11:38:00,3,Turismo de 3 plazas,Bronx,Aeropuerto JFK
1198010,Todo excelente los Felícito y sin duda los elegiría nuevamente,es,5,2021-10-25 19:15:00,2021-10-26 20:03:00,10,Furgoneta de 10 plazas,Queens,Aeropuerto JFK
1175637,,es,5,2021-10-25 14:45:00,2021-10-25 20:33:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1205511,En tiempo y profesional,es,5,2021-10-25 10:00:00,2021-10-25 16:48:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto LaGuardia
1205420,Muy bien. La Srta. Que nos traslado fue muy amable y maneja muy bien.,es,5,2021-10-24 18:00:00,2021-10-25 01:15:00,2,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1203407,,es,5,2021-10-23 17:00:00,2021-10-25 09:16:00,1,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1200231,,ar,5,2021-10-23 13:30:00,2021-10-23 21:19:00,7,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1191444,,es,5,2021-10-23 05:30:00,2021-10-23 18:36:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1202506,Excelente servicio! Muy amables y muy puntuales! Mi única observación para los viajeros es que sepan que si por alguna razón pierdes una conexión por vuelos que se atrasan y no esta en tus manos Civitatis no reagenda tu shuttle y pierdes el dinero.,es,5,2021-10-23 02:00:00,2021-10-24 13:29:00,3,Turismo de 3 plazas,Manhattan,Aeropuerto LaGuardia
1203287,Excelente muy bien coordinada la recogida en el aeropuerto,es,5,2021-10-22 20:00:00,2021-10-23 02:43:00,4,Vehículo SUV de 6 plazas,Aeropuerto LaGuardia,Manhattan
1182409,,es,5,2021-10-22 17:10:00,2021-10-22 23:08:00,3,Turismo de 3 plazas,Aeropuerto JFK,Bronx
1203600,La experiencia fue muy buena la comunicacion via whatsapp y la buena disposicion del chofer quien nos espero ya que le habian indicado otro vuelo. Tuvo la buena voluntad de esperarnos hasta que nos reunimos. Lo otro favorable es que la camioneta era mmuy grande ya que los 6 pasajeros teniamos cada uno 2 equipajes.,es,5,2021-10-22 13:30:00,2021-10-23 15:13:00,6,Vehículo SUV de 6 plazas,Aeropuerto LaGuardia,Manhattan
1198009,Excremente en todos los sentidos,es,5,2021-10-20 11:30:00,2021-10-20 18:40:00,10,Furgoneta de 10 plazas,Aeropuerto JFK,Queens
1194119,,es,5,2021-10-18 10:00:00,2021-10-19 11:21:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1197853,Ya envié mi opinión,es,5,2021-10-16 18:30:00,2021-10-19 12:46:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1192884,El traslado fue excelente,es,5,2021-10-16 14:20:00,2021-10-19 12:16:00,3,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1201878,Puntualidad y muy buen manejo,es,5,2021-10-16 01:20:00,2021-10-19 10:57:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1197841,,es,5,2021-10-15 08:35:00,2021-10-22 22:53:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1188226,,es,5,2021-10-15 03:00:00,2021-10-19 13:44:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1194908,Excelente puntualidad presentacion y aseo del carro uy ameno el chofer,es,5,2021-10-13 07:00:00,2021-10-19 15:23:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1196042,Super Puntuales sin ningun atraso.,es,5,2021-10-13 05:00:00,2021-10-19 14:15:00,1,Turismo de 3 plazas,Manhattan,Aeropuerto Newark
1200099,Muy atento el personal y en tiempo pero me enviaron un auto más chico donde las valijas entraron justas y de casualidad (3 grandes y 1 mediana) por el cual pague más caro. Creo que me deberían reembolsar la diferencia con el vehículo más económico.,es,3,2021-10-11 04:15:00,2021-10-11 10:14:00,3,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto LaGuardia
1199341,Un excelente auto  nuestro avión se retrasó  pero el conductor Hugo nos esperó  ahora lo malo  no estaba en la llegada con un cartel  tuve que llamarlo para que se acercara  fue muy desatento para recibirnos durante el viaje ! Como sugerencia después de un viaje de 20 horas en avión esperas a alguien atento y alegre que a lo menos te cuente algo de la ciudad y te atienda con alegria .,es,1,2021-10-09 11:30:00,2021-10-10 23:01:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1197597,Muy bien preocupada nos contacto en cuanto llwgo el avion y una vez afuera nos indico donde estaba para ir a buscarla. Pense q iba a estar a la salida del aeropuerto pero estaba en su auto. Seria bueno advertir eso. Whattapp fue fundamental para encontrarnos,es,5,2021-10-09 08:30:00,2021-10-09 19:11:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1194148,Comunicacion oportuna estuvieron atentos a mi llegada… Conductor muy amable,es,5,2021-10-09 06:30:00,2021-10-09 23:33:00,3,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1199527,excelente servicio,es,5,2021-10-09 04:00:00,2021-10-09 10:34:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1182699,,es,5,2021-10-08 21:05:00,2021-10-09 03:16:00,3,Turismo de 3 plazas,Aeropuerto LaGuardia,Manhattan
1195308,,es,5,2021-10-08 11:00:00,2021-10-08 23:41:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1197852,Don Hugo Acevedo me contactó vía WS por iniciativa propia el día anterior; llegando al aeropuerto JFK le avise que por el tramite de inmigración había un retraso importante esperó sin inconveniente.Excelente servicio y mucha paciencia por el trafico para llegar a Manhattan.,es,5,2021-10-08 09:30:00,2021-10-08 23:31:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1196079,,es,5,2021-10-05 16:00:00,2021-10-07 12:07:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto Newark
1196720,,es,5,2021-10-05 07:40:00,2021-10-05 22:51:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1189244,,es,4,2021-10-04 13:50:00,2021-10-28 00:22:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1196752,Excelente. Conductor puntual y respetuoso.,es,5,2021-10-04 04:45:00,2021-10-04 12:49:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1194882,,es,4,2021-10-04 03:30:00,2021-10-04 10:36:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1194907,El contactarse con nostros via whatApp dias anteriores y posteriores nos dió mucha seguridad,es,5,2021-10-02 21:35:00,2021-10-15 19:27:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1196024,Diana fue sumamente amable.,es,5,2021-10-02 14:25:00,2021-10-03 00:41:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1185639,Manny fué muy puntual excelente conductor amable respondió todas nuestras preguntas y escogió la mejor ruta.Super recomendado!,es,5,2021-10-01 07:35:00,2021-10-01 13:14:00,6,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1196077,,es,4,2021-10-01 07:00:00,2021-10-01 14:03:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1194153,Excelente servicio atento y puntual.,mx,5,2021-09-30 23:00:00,2021-10-01 05:03:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1187790,El conductor no se presento. Tome un taxiHacer el reembolso del pago,es,1,2021-09-30 05:30:00,2021-09-30 12:44:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1189707,,es,4,2021-09-28 13:20:00,2021-09-28 19:31:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1195048,,es,5,2021-09-28 07:35:00,2021-09-29 12:21:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1191238,,ar,5,2021-09-27 14:15:00,2021-09-27 19:59:00,2,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1177162,,es,5,2021-09-27 02:05:00,2021-09-27 08:02:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1187117,Buen servicio. Puntuales y amables.,es,5,2021-09-25 08:00:00,2021-09-25 17:15:00,10,Furgoneta de 14 plazas,Manhattan,Aeropuerto LaGuardia
1194156,,es,4,2021-09-24 20:45:00,2021-09-25 17:40:00,1,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1189379,,es,5,2021-09-24 16:05:00,2021-09-27 11:46:00,9,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1193394,,es,5,2021-09-24 10:40:00,2021-09-25 05:47:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1186074,,es,5,2021-09-24 05:55:00,2021-09-24 14:18:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1191479,,es,5,2021-09-21 11:00:00,2021-09-21 18:30:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto Newark
1186181,,es,4,2021-09-21 10:20:00,2021-09-23 02:19:00,9,Furgoneta de 10 plazas,Aeropuerto Newark,Manhattan
1187116,,es,5,2021-09-21 09:00:00,2021-09-22 00:21:00,10,Furgoneta de 14 plazas,Aeropuerto JFK,Manhattan
1180758,Llegaron a recogerme justo a tiempo y Tatiana se comporto muy amable y manejo de formaSegura lo recomiendo,es,5,2021-09-20 07:30:00,2021-09-23 01:34:00,2,Turismo de 3 plazas,Queens,Aeropuerto JFK
1190636,Eramos un grupo de 9 personas y todos quedamos encantados. Manuel fue muy responsable y humilde. Por mi parte le puedo decir a la compañía que sigan dando servicio de excelencia como ahora. Recomendados al 100%. Gracias por todo.,es,5,2021-09-19 14:00:00,2021-09-19 19:58:00,9,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1184990,,mx,5,2021-09-18 21:50:00,2021-09-19 12:25:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1185162,,mx,5,2021-09-16 13:45:00,2021-09-17 01:27:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1191478,Lugo excelente chofer !,es,5,2021-09-16 09:30:00,2021-09-17 00:36:00,4,Vehículo SUV de 6 plazas,Aeropuerto Newark,Manhattan
1180757,Traslado perfecto!!!  Diana brindo una de las mejores experiencias como Driver muy atenta la felicito!!!,es,5,2021-09-15 22:05:00,2021-09-16 11:56:00,2,Turismo de 3 plazas,Aeropuerto JFK,Queens
1187688,,es,5,2021-09-15 08:30:00,2021-09-15 16:06:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1171374,,es,5,2021-09-13 12:30:00,2021-09-13 19:39:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto Newark
1185331,,es,4,2021-09-13 09:00:00,2021-09-13 15:15:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1190645,Estuvo puntual el conductor y tuvo una buena comunicación con nosotros,es,5,2021-09-13 09:00:00,2021-09-14 02:11:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1171373,,es,5,2021-09-09 06:20:00,2021-09-11 08:51:00,5,Vehículo SUV de 6 plazas,Aeropuerto Newark,Manhattan
1189442,,en,5,2021-09-08 20:15:00,2022-02-17 06:59:00,4,Vehículo SUV de 6 plazas,Aeropuerto Newark,Manhattan
1183589,,es,5,2021-09-05 12:20:00,2021-09-07 11:11:00,14,Furgoneta de 14 plazas,Aeropuerto Newark,Manhattan
1185536,,es,5,2021-09-03 18:40:00,2021-09-04 01:10:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1187551,El conductor no estaba y nadie da solución llame al dato proveedor y dicen que no tienen la reserva que solo me puede  devolver el.dinero pésimo servicio ya que estoy con niños.,es,1,2021-09-03 09:30:00,2021-09-03 15:49:00,14,Furgoneta de 14 plazas,Aeropuerto JFK,Manhattan
1186411,,es,5,2021-09-02 17:00:00,2021-09-02 22:30:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1169200,Muy amable la señora   manejo con cuidado.,es,5,2021-09-02 02:00:00,2021-09-02 07:47:00,3,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1186929,,es,5,2021-08-31 17:10:00,2021-08-31 23:27:00,3,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1169199,,es,5,2021-08-29 08:00:00,2021-08-29 14:03:00,3,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1185035,Estuvo antes de tiempo y muy amable Daniela.,es,5,2021-08-29 05:30:00,2021-08-30 18:54:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto LaGuardia
1185615,,es,5,2021-08-28 14:45:00,2021-08-28 19:12:00,1,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1183467,,es,4,2021-08-27 15:00:00,2021-09-10 07:40:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1177918,,es,5,2021-08-27 13:50:00,2021-08-30 17:33:00,1,Turismo de 3 plazas,Aeropuerto Newark,New Jersey
1182673,,es,1,2021-08-25 14:05:00,2021-08-25 19:42:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1182325,,ar,5,2021-08-25 08:00:00,2021-08-25 10:51:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1183634,,es,5,2021-08-22 13:00:00,2021-08-22 20:06:00,3,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1176543,,ar,5,2021-08-22 07:45:00,2021-08-22 13:37:00,3,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1185034,,es,4,2021-08-21 23:30:00,2021-08-22 05:01:00,2,Turismo de 3 plazas,Aeropuerto LaGuardia,Manhattan
1181790,,es,5,2021-08-20 09:30:00,2021-08-20 19:14:00,4,Limusina de 7 plazas,Aeropuerto JFK,Manhattan
1183466,Excelente muy cumplidos y el auto perfecto !! Sin duda volvería a contratar,es,5,2021-08-20 08:00:00,2021-08-20 16:12:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1183486,Great !! The driver was so puntual,en,5,2021-08-20 05:30:00,2021-08-20 12:24:00,4,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1176540,,es,4,2021-08-18 12:00:00,2021-08-18 18:42:00,1,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1183633,Traslado aeropuerto hotel,es,5,2021-08-18 05:50:00,2021-08-21 19:20:00,3,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1182324,,ar,5,2021-08-17 07:05:00,2021-08-17 18:52:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1183210,Excelente atención cordialidad y por sobre todo preocupación del encargado del traslado (José Luis) para que todo salga perfecto. Para recomendar sin dudas. Gracias.,ar,5,2021-08-17 07:05:00,2021-08-18 12:34:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1176529,,es,5,2021-08-15 09:15:00,2021-08-15 23:41:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1182701,,es,5,2021-08-14 11:00:00,2021-08-14 17:17:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto LaGuardia
1183096,,es,5,2021-08-14 06:30:00,2021-08-14 13:19:00,3,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1181190,,es,5,2021-08-12 22:30:00,2021-08-13 05:30:00,7,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1180768,No era una SUV y apenas entramos con todo y maletas,es,3,2021-08-12 16:00:00,2021-08-14 02:58:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1182573,,es,5,2021-08-11 13:30:00,2021-08-11 19:41:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1177235,,es,5,2021-08-11 11:20:00,2021-08-11 18:17:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1182092,Excelente atención tanto en el transporte como la comunicación previa con la asistencia telefónica 100% recomendado.,es,5,2021-08-11 08:00:00,2021-08-11 13:58:00,10,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1176832,,es,5,2021-08-07 16:00:00,2021-08-07 21:31:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto LaGuardia
1179165,,es,5,2021-08-03 17:00:00,2021-08-09 03:31:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1179262,,es,5,2021-08-02 20:15:00,2021-08-03 02:07:00,1,Turismo de 3 plazas,Aeropuerto JFK,Brooklyn
1175144,,es,5,2021-07-31 16:00:00,2021-08-01 01:58:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1179495,,pt,5,2021-07-30 13:30:00,2021-07-30 20:28:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1179758,Excelente transporte vehículo excelente conductor muy puntual y cordial,es,5,2021-07-29 10:30:00,2021-07-31 03:10:00,2,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1177838,,es,5,2021-07-27 11:00:00,2021-07-28 10:39:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto LaGuardia
1179141,,es,5,2021-07-26 15:55:00,2021-07-28 17:08:00,2,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1177635,,es,5,2021-07-26 15:00:00,2021-07-27 13:52:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1177837,,es,5,2021-07-25 12:35:00,2021-07-26 02:28:00,2,Turismo de 3 plazas,Aeropuerto LaGuardia,Manhattan
1178774,,es,5,2021-07-23 14:00:00,2021-07-23 20:14:00,6,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1175689,,es,1,2021-07-23 13:20:00,2021-07-29 14:40:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1178568,Gran servicio muy amable la conductora y excelente conversadora!,es,5,2021-07-22 16:15:00,2021-07-29 13:22:00,2,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1178040,Excelente Buen servicio,en,5,2021-07-21 06:00:00,2021-07-21 11:32:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1176860,El conductor súper amable. Incluso hubo un cambio de mi vuelo a última hora y ellos estuvieron pendiente.,es,5,2021-07-20 11:45:00,2021-07-20 17:28:00,2,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
1177066,Excelente servicio,mx,5,2021-07-18 14:00:00,2021-07-18 22:05:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1177572,,es,5,2021-07-18 05:00:00,2021-07-18 12:02:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1176362,Excelente servicio; Hugo nuestro conductor atento pro activo y con una platica digna de experto en relaciones públicas…. Pagamos un servicio de traslado y obtuvimos eso y además una de las mejores pláticas del viaje!,es,5,2021-07-17 11:00:00,2021-07-18 02:49:00,6,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1173073,Excelente servicio del trasladista. Recomendable al 100%,es,5,2021-07-17 05:30:00,2021-07-21 22:44:00,3,Turismo de 3 plazas,Manhattan,Aeropuerto LaGuardia
1174390,,es,5,2021-07-17 00:30:00,2021-07-17 06:20:00,3,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1177014,,es,5,2021-07-15 00:25:00,2021-07-15 00:00:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1176163,,es,5,2021-07-14 07:15:00,2021-07-14 12:50:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1170970,Muy bueno son servisiales,es,5,2021-07-12 21:00:00,2021-07-13 03:08:00,7,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
1176361,,es,5,2021-07-11 13:20:00,2021-07-11 23:34:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1173072,Excelente. Perdimos nuestro vuelo del dia reservado y llamamos al conductor  el nos ofreció recogernos al dia siguiente sin cargos adicionales. Atenciones que se agradecen.,es,5,2021-07-10 23:30:00,2021-07-21 22:51:00,3,Turismo de 3 plazas,Aeropuerto LaGuardia,Manhattan
1175135,,es,3,2021-07-10 11:00:00,2021-07-12 02:03:00,3,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1170969,Excelente celvicio ...,es,5,2021-07-09 10:00:00,2021-07-09 20:19:00,7,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1176246,,es,5,2021-07-09 08:30:00,2021-07-09 15:25:00,2,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto LaGuardia
1175746,Muy bien,es,5,2021-07-07 14:30:00,2021-07-09 12:47:00,6,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1174958,Excelente servicio muy responsables  el vuelo en que llegábamos se atraso 7 horas y estuvieron atentos en todo momento a nuestra llegada para poder recogernos super recomendados.,es,5,2021-07-03 17:20:00,2021-07-05 03:33:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1174340,,es,5,2021-07-03 13:35:00,2021-07-04 13:40:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1174586,,en,4,2021-07-03 04:50:00,2021-07-04 01:36:00,1,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
1173825,,es,1,2021-07-02 02:30:00,2021-07-02 08:10:00,1,Turismo de 3 plazas,Manhattan,Aeropuerto Newark
1174583,,es,5,2021-07-01 22:30:00,2021-07-02 11:49:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1173837,,es,5,2021-07-01 17:20:00,2021-07-01 22:53:00,5,Furgoneta de 10 plazas,Aeropuerto JFK,Manhattan
1174568,Mi vuelo se retrasó en Miami por tormenta y llegue casi 3 horas después y el chofer me espero y siempre estuvo en comunicación conmigo por whatsapp aún cuando llegue a las 22:40 cuando la hora original era a las 20:00 y viajaba con niños y un adulto mayor lo que me brindó seguridad y  una muy buena experiencia.,es,5,2021-06-29 20:35:00,2022-02-27 18:35:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1172479,Puntual y agradable,es,5,2021-06-29 05:50:00,2021-06-29 12:26:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
1173870,,es,5,2021-06-27 14:05:00,2021-06-29 01:15:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
1172312,,es,5,2021-06-26 21:25:00,2021-06-27 03:14:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
1171513,,es,5,2021-06-26 11:15:00,2021-06-27 14:26:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
